query_robot,query_keyframe_id,query_timestamp,candidate_robot,candidate_keyframe_id,candidate_timestamp,SC_rank,SC_score,SC_margin,best_shift,SC_yaw_initialization_deg,GICP_fitness,GICP_inlier_RMSE,GICP_quality,tx,ty,tz,qx,qy,qz,qw,transform_direction,yaw_consistency_error_deg,accepted_before_sanitation,accepted_after_sanitation,temporal_cluster_id,duplicate_status
robot1,1966,1.7228951837012557e+18,robot3,4154.0,1.7228962866372257e+18,3.0,0.7313395738601685,0.00154876708984375,31.0,-174.0,0.8623230280265819,0.4154356916524203,0.6092279805519679,6.0296193523956045,0.0591944013883271,0.03686116811283306,0.00512355088931211,0.020794680893846642,0.9996408958282962,0.016106205649040924,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.8575918480927385,True,True,127,cluster_representative
robot1,1967,1.7228951841991434e+18,robot3,4176.0,1.7228962976346614e+18,1.0,0.7389944195747375,0.0014991164207458496,31.0,-174.0,0.8642278773857721,0.4188301036988953,0.6091130115809686,6.022217411617245,0.06133722829366907,0.036619048320129785,0.00534680911330627,0.020821539794809846,0.9996395553452294,0.01608211746229973,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.8553853787716434,True,True,128,cluster_representative
robot1,1968,1.7228951847027617e+18,robot3,4162.0,1.7228962906329528e+18,3.0,0.7354000806808472,0.0017963647842407227,31.0,-174.0,0.8609610463463179,0.4117787349201867,0.6098413476917764,6.023389307795966,0.06086630709522588,0.03293856578160986,0.005556883929762418,0.020626958442150248,0.9996416718503518,0.01613001942499073,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.861265268980105,True,True,129,cluster_representative
robot1,1971,1.722895186196868e+18,robot3,4154.0,1.7228962866372257e+18,3.0,0.7365697622299194,0.0016602873802185059,31.0,-174.0,0.8627564287778099,0.4143868901818628,0.6099861606231913,6.026264008083471,0.06544828849954865,0.03202910602518672,0.00541091099038312,0.02082147919100697,0.9996397206960724,0.016050447134920855,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.85191117212014,True,True,130,cluster_representative
robot1,1972,1.722895186696433e+18,robot3,4162.0,1.7228962906329528e+18,3.0,0.7412568926811218,0.0012793540954589844,31.0,-174.0,0.8635200454933182,0.4136809151400716,0.6108309422906499,6.028125209893204,0.05894318489262117,0.03355840325856508,0.005415825777220746,0.02063842014125163,0.9996440523211483,0.016015402092281913,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.847800790023257,True,True,131,cluster_representative
robot1,1976,1.722895188697061e+18,robot3,4154.0,1.7228962866372257e+18,3.0,0.7283045053482056,0.0026404261589050293,31.0,-174.0,0.861022825772898,0.4111804296384768,0.6101436837481364,6.028342397127566,0.061535503803352896,0.034414609682128,0.0054004198590464556,0.02076115814516187,0.9996413567301355,0.01603021186857897,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.849532156988175,True,True,132,cluster_representative
robot1,1979,1.7228951902099497e+18,robot3,4162.0,1.7228962906329528e+18,3.0,0.73736572265625,0.0006880760192871094,31.0,-174.0,0.8618140460619846,0.4110376868504898,0.6107661433094668,6.025638245170423,0.058742915371288076,0.03129727618292063,0.005597957909251938,0.02062442331448978,0.9996431038096844,0.016030004239912566,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.849901665983452,True,True,133,cluster_representative
robot1,1981,1.7228951911973957e+18,robot3,4154.0,1.7228962866372257e+18,3.0,0.7330138087272644,0.0017011761665344238,31.0,-174.0,0.8640566310314938,0.4128328138884344,0.6115774085494342,6.019656739808218,0.061368912243263886,0.03288742376515947,0.005628821909092079,0.02083442692172,0.9996396305623111,0.015964085567463378,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.842549581894218,True,True,134,cluster_representative
robot1,1984,1.7228951926950582e+18,robot3,4162.0,1.7228962906329528e+18,3.0,0.7327650189399719,0.0013107657432556152,31.0,-174.0,0.8616718794427068,0.4103905370049622,0.6109455904834075,6.019272341671865,0.05815966573280466,0.0314584181003947,0.0055555750408571745,0.02072061452218247,0.9996415776522034,0.016015865533975205,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.848237687738788,True,True,135,cluster_representative
robot1,1986,1.7228951937010903e+18,robot3,4154.0,1.7228962866372257e+18,3.0,0.7399287819862366,6.133317947387695e-05,31.0,-174.0,0.8629008956948858,0.4121721524680081,0.6110451152763645,6.027892636566057,0.06042542717328681,0.0341659804278012,0.00537257418442151,0.02100521393905603,0.9996359563850384,0.016058366547594467,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.852832038291581,True,True,136,cluster_representative
robot1,1987,1.72289519420632e+18,robot3,4162.0,1.7228962906329528e+18,3.0,0.7371553182601929,0.0017551779747009277,31.0,-174.0,0.8620983793005402,0.412208538674335,0.6104611009573749,6.02695574506619,0.05531637306560161,0.03258087521674711,0.0055010067452430245,0.020809445533615786,0.9996399863348792,0.016018852074190147,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.848501304886895,True,True,137,cluster_representative
robot1,1993,1.7228951971975818e+18,robot3,4154.0,1.7228962866372257e+18,3.0,0.7297922968864441,0.0010977387428283691,31.0,-174.0,0.861456226524126,0.4108615011006732,0.6105887968819529,6.026429146125767,0.06405030782820105,0.033080463441664626,0.005445144571631054,0.020807810197056312,0.9996410362627615,0.015974481365901648,T_query_from_candidate: p_query = T_query_from_candidate * p_candidate,7.84328125370962,True,True,138,cluster_representative
